count,generation,mean,median,p_above_threshold,p_argmax,severity,suite
5590,46,2.3308000454307924,1.6226415094339623,0.7352415026833632,0.5069767441860465,region,D03 Type-I
5590,46,0.3400816620500741,0.0,0.14937388193202147,0.12110912343470483,tou,D03 Type-I
5590,46,1.2200058279148547,1.199119807497467,0.673881932021467,0.19856887298747763,demand,D03 Type-I
5590,46,0.30073546685481933,0.03348214285714236,0.12754919499105546,0.024865831842576028,compressible,D03 Type-I
5870,47,0.7751971446304542,0.02145922746781085,0.1809199318568995,0.12810902896081772,resource,D03 Type-I
5870,47,0.040341065974691406,0.010351966873705766,0.011073253833049404,0.0068143100511073255,kv,D03 Type-I
5870,47,2.395624490481692,1.836283185840708,0.7436115843270868,0.5197614991482112,region,D03 Type-I
5870,47,0.39245370752617187,0.0,0.17291311754684838,0.13969335604770017,tou,D03 Type-I
5870,47,1.2190993116060018,1.2002289377289377,0.6947189097103919,0.18109028960817716,demand,D03 Type-I
5870,47,0.2898596524331617,0.02773925104022127,0.11635434412265758,0.02453151618398637,compressible,D03 Type-I
5385,48,0.8203798134221861,0.02145922746781085,0.19461467038068708,0.13426183844011141,resource,D03 Type-I
5385,48,0.0385989012461273,0.010351966873705766,0.011142061281337047,0.008356545961002786,kv,D03 Type-I
5385,48,2.297167649103635,1.5413533834586464,0.734447539461467,0.503435468895079,region,D03 Type-I
5385,48,0.3634876509530869,0.0,0.15970287836583102,0.12627669452181986,tou,D03 Type-I
5385,48,1.2222890274465337,1.206035762834386,0.6913649025069638,0.19275766016713092,demand,D03 Type-I
5385,48,0.2926874782659355,0.02901785714285671,0.1190343546889508,0.03491179201485608,compressible,D03 Type-I
5510,49,0.8261123858355433,0.013869625520110635,0.19128856624319418,0.1424682395644283,resource,D03 Type-I
5510,49,0.037373878369235405,0.010319928431455908,0.010889292196007259,0.008166969147005444,kv,D03 Type-I
5510,49,2.250190947051917,1.5413533834586464,0.7123411978221416,0.48874773139745914,region,D03 Type-I
5510,49,0.3918438970326128,0.0,0.1724137931034483,0.1397459165154265,tou,D03 Type-I
5510,49,1.2102274708507563,1.1895098948670375,0.6729582577132487,0.17894736842105263,demand,D03 Type-I
5510,49,0.2968680015215686,0.0318471337579611,0.11887477313974591,0.04192377495462795,compressible,D03 Type-I
5950,50,0.7193886082302763,0.013869625520110635,0.17243697478991596,0.12100840336134454,resource,D03 Type-I
5950,50,0.038418072963906785,0.010351966873705766,0.009243697478991597,0.006554621848739495,kv,D03 Type-I
5950,50,2.3261338150628474,1.6466165413533844,0.7302521008403361,0.5226890756302521,region,D03 Type-I
5950,50,0.43480084165593447,0.0,0.1907563025210084,0.15042016806722688,tou,D03 Type-I
5950,50,1.21594225441366,1.2102564102564102,0.6941176470588235,0.16991596638655462,demand,D03 Type-I
5950,50,0.2884752037813106,0.02773925104022127,0.12033613445378151,0.029411764705882353,compressible,D03 Type-I
